,site_name,subject_group,image_name,subject_id,count_total,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points,data.no,data.yes
112,South Coast B,South Coast B,ESCB-2.2-2_19.jpg,72337409,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
113,South Coast B,South Coast B,ESCB-2.2-2_31.jpg,72337421,3,3.0,2.47,3.0,3.0,[3],3.0,15.0,37.0,"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 6]",4.0,3.0,0.0,5.0,0.0,0.0,3.0,19.0
114,South Coast F,South Coast F,ESCF01-1_07.jpg,72337425,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,20.0,0.0
115,South Coast F,South Coast F,ESCF01-1_103.jpg,72337432,9,5.0,5.33,7.0,7.0,[7],7.0,21.0,112.0,"[1, 1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 7, 7, 7, 7, 7, 7, 8, 9, 12]",7.0,8.0,0.0,5.0,0.0,6.0,0.0,21.0
116,South Coast F,South Coast F,ESCF01-1_110.jpg,72337439,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0
117,South Coast F,South Coast F,ESCF01-1_150.jpg,72337465,5,3.0,3.45,3.0,3.0,[3],3.0,20.0,69.0,"[1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5]",3.0,4.0,0.0,5.0,0.0,6.0,1.0,20.0
118,South Coast F,South Coast F,ESCF01-1_183.jpg,72337473,1,1.0,1.14,1.0,1.0,[1],1.0,14.0,16.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",2.0,1.0,0.0,5.0,0.0,11.0,7.0,14.0
119,South Coast F,South Coast F,ESCF01-1_20.jpg,72337475,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0
120,South Coast F,South Coast F,ESCF01-1_207.jpg,72337476,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
121,South Coast F,South Coast F,ESCF01-1_22.jpg,72337480,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,1.0
122,South Coast F,South Coast F,ESCF01-1_43.jpg,72337495,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0
123,South Coast F,South Coast F,ESCF01-1_54.jpg,72337506,0,1.0,1.0,1.0,1.0,[1],1.0,2.0,2.0,"[1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0
124,South Coast F,South Coast F,ESCF01-1_55.jpg,72337507,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
125,South Coast F,South Coast F,ESCF01-1_66.jpg,72337517,3,2.0,1.73,2.0,2.0,[2],2.0,15.0,26.0,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4]",2.0,2.0,0.0,5.0,0.0,0.0,5.0,16.0
126,South Coast F,South Coast F,ESCF01-1_71.jpg,72337522,1,1.0,1.6,1.0,1.0,[1],1.0,10.0,16.0,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 4]",1.0,1.0,0.0,5.0,0.0,11.0,11.0,10.0
127,South Coast F,South Coast F,ESCF01-1_72.jpg,72337523,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
128,South Coast F,South Coast F,ESCF01-1_78.jpg,72337529,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
129,South Coast F,South Coast F,ESCF01-2_04.jpg,72337553,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
130,South Coast F,South Coast F,ESCF01-2_08.jpg,72337557,6,4.0,4.33,5.0,5.0,[5],5.0,21.0,91.0,"[1, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 7, 10]",4.0,4.0,0.0,5.0,0.0,6.0,0.0,21.0
131,South Coast F,South Coast F,ESCF01-2_21.jpg,72337565,0,1.0,1.14,1.0,1.0,[1],1.0,7.0,8.0,"[1, 1, 1, 1, 1, 1, 2]",1.0,1.0,0.0,5.0,0.0,3.0,0.0,22.0
132,South Coast F,South Coast F,ESCF01-2_24.jpg,72337568,6,5.0,5.14,4.0,4.0,[4],4.0,21.0,108.0,"[1, 1, 3, 4, 4, 4, 4, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8]",5.0,6.0,0.0,5.0,0.0,3.0,0.0,21.0
133,South Coast F,South Coast F,ESCF01-2_30.jpg,72337571,7,3.0,3.44,4.0,4.0,[4],4.0,9.0,31.0,"[1, 1, 2, 3, 3, 4, 4, 4, 9]",5.0,3.0,0.0,5.0,0.0,6.0,11.0,10.0
134,South Coast F,South Coast F,ESCF01-2_33.jpg,72337574,4,3.0,3.73,3.0,3.0,[3],3.0,11.0,41.0,"[2, 3, 3, 3, 3, 3, 4, 4, 5, 5, 6]",3.0,4.0,0.0,5.0,0.0,4.0,11.0,11.0
135,South Coast F,South Coast F,ESCF01-2_40.jpg,72337581,4,5.0,4.83,5.0,7.0,"[5, 7]",6.0,12.0,58.0,"[1, 2, 3, 4, 5, 5, 5, 6, 6, 7, 7, 7]",4.0,4.0,0.0,5.0,0.0,4.0,9.0,12.0
136,South Coast F,South Coast F,ESCF01-2_63.jpg,72337602,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
137,South Coast F,South Coast F,ESCF01-2_65.jpg,72337604,6,7.0,6.65,7.0,7.0,[7],7.0,20.0,133.0,"[4, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8]",7.0,7.0,0.0,5.0,0.0,1.0,1.0,20.0
138,South Coast F,South Coast F,ESCF01-3_107.jpg,72337618,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
139,South Coast F,South Coast F,ESCF01-3_123.jpg,72337633,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
140,South Coast F,South Coast F,ESCF01-3_168.jpg,72337675,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0
141,South Coast F,South Coast F,ESCF01-3_176.jpg,72337679,2,2.0,2.0,2.0,2.0,[2],2.0,6.0,12.0,"[1, 2, 2, 2, 2, 3]",2.0,1.0,0.0,5.0,0.0,1.0,14.0,8.0
142,South Coast F,South Coast F,ESCF01-3_177.jpg,72337680,0,1.0,1.0,1.0,1.0,[1],1.0,2.0,2.0,"[1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0
143,South Coast F,South Coast F,ESCF01-3_226.jpg,72337711,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,20.0,1.0
144,South Coast F,South Coast F,ESCF01-3_40.jpg,72337721,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
145,South Coast F,South Coast F,ESCF01-3_48.jpg,72337729,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
146,South Coast F,South Coast F,ESCF01-3_49.jpg,72337730,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,20.0,1.0
147,South Coast F,South Coast F,ESCF01-3_57.jpg,72337738,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
148,South Coast F,South Coast F,ESCF01-3_77.jpg,72337757,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,1.0
149,South Coast F,South Coast F,ESCF01-3_82.jpg,72337762,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
150,South Coast F,South Coast F,ESCF01-3_94.jpg,72337774,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
151,South Coast F,South Coast F,ESCF01-3_97.jpg,72337777,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,1.0
152,South Coast G,South Coast G,ESCG01_105.jpg,72372992,2,1.0,1.36,1.0,1.0,[1],1.0,14.0,19.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3]",2.0,1.0,0.0,5.0,0.0,14.0,5.0,16.0
153,South Coast G,South Coast G,ESCG01_108.jpg,72372997,6,2.0,2.52,2.0,2.0,[2],2.0,21.0,53.0,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5]",3.0,2.0,0.0,5.0,0.0,14.0,0.0,21.0
154,South Coast G,South Coast G,ESCG01_127.jpg,72373023,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
155,South Coast G,South Coast G,ESCG01_128.jpg,72373025,0,1.0,1.0,1.0,1.0,[1],1.0,3.0,3.0,"[1, 1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0
156,South Coast G,South Coast G,ESCG01_129.jpg,72373027,2,1.0,1.42,1.0,1.0,[1],1.0,12.0,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3]",3.0,2.0,0.0,5.0,0.0,0.0,8.0,13.0
157,South Coast G,South Coast G,ESCG01_140.jpg,72373039,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,19.0,2.0
158,South Coast G,South Coast G,ESCG01_143.jpg,72373044,3,2.0,2.0,1.0,3.0,"[1, 3]",2.0,9.0,18.0,"[1, 1, 1, 1, 2, 3, 3, 3, 3]",3.0,1.0,0.0,5.0,0.0,12.0,12.0,9.0
159,South Coast G,South Coast G,ESCG01_146.jpg,72373049,2,1.0,1.25,1.0,1.0,[1],1.0,20.0,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]",2.0,1.0,0.0,5.0,0.0,20.0,0.0,21.0
160,South Coast G,South Coast G,ESCG01_148.jpg,72373053,1,1.0,1.67,1.0,1.0,[1],1.0,3.0,5.0,"[1, 1, 3]",0.0,1.0,0.0,5.0,0.0,0.0,18.0,3.0
161,South Coast G,South Coast G,ESCG01_150.jpg,72373056,1,1.0,1.0,1.0,1.0,[1],1.0,15.0,15.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,0.0,5.0,0.0,10.0,6.0,15.0
162,South Coast G,South Coast G,ESCG01_160.jpg,72373074,0,1.5,1.5,1.0,2.0,"[1, 2]",1.5,2.0,3.0,"[1, 2]",0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0
163,South Coast G,South Coast G,ESCG01_172.jpg,72373086,2,2.0,1.71,2.0,2.0,[2],2.0,21.0,36.0,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.0,2.0,0.0,5.0,0.0,0.0,1.0,21.0
164,South Coast G,South Coast G,ESCG01_184.jpg,72373097,2,2.0,2.0,2.0,2.0,[2],2.0,7.0,14.0,"[1, 1, 2, 2, 2, 3, 3]",2.0,2.0,0.0,5.0,0.0,0.0,14.0,7.0
165,South Coast G,South Coast G,ESCG01_202.jpg,72373120,1,1.0,1.5,1.0,1.0,[1],1.0,14.0,21.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3]",1.0,1.0,0.0,5.0,0.0,16.0,7.0,14.0
166,South Coast G,South Coast G,ESCG01_214.jpg,72373126,3,3.0,2.85,3.0,3.0,[3],3.0,20.0,57.0,"[1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5]",3.0,3.0,0.0,5.0,0.0,0.0,0.0,22.0
167,South Coast G,South Coast G,ESCG01_232.jpg,72373144,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
168,South Coast G,South Coast G,ESCG01_247.jpg,72373151,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
169,South Coast G,South Coast G,ESCG01_248.jpg,72373152,6,4.0,3.73,4.0,4.0,[4],4.0,15.0,56.0,"[1, 1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 5, 5, 6, 9]",6.0,4.0,0.0,5.0,0.0,12.0,7.0,15.0
170,South Coast G,South Coast G,ESCG01_255.jpg,72373154,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0
171,South Coast G,South Coast G,ESCG01_260.jpg,72373161,5,3.0,3.31,2.0,4.0,"[2, 4]",3.0,13.0,43.0,"[1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 5, 7]",2.0,2.0,0.0,5.0,0.0,2.0,6.0,15.0
172,South Coast G,South Coast G,ESCG01_261.jpg,72373163,2,1.0,1.27,1.0,1.0,[1],1.0,11.0,14.0,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",2.0,2.0,0.0,5.0,0.0,0.0,11.0,11.0
173,South Coast G,South Coast G,ESCG01_31.jpg,72373186,3,2.0,1.91,1.0,1.0,[1],1.0,11.0,21.0,"[1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4]",2.0,2.0,0.0,5.0,0.0,6.0,3.0,18.0
174,South Coast G,South Coast G,ESCG01_321.jpg,72373188,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
175,South Coast G,South Coast G,ESCG01_75.jpg,72373213,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
176,South Coast G,South Coast G,ESCG01_79.jpg,72373219,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,20.0,0.0
177,South Coast G,South Coast G,ESCG01_99.jpg,72373226,0,1.0,1.46,1.0,1.0,[1],1.0,13.0,19.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3]",2.0,1.0,0.0,5.0,0.0,14.0,5.0,18.0
178,South Coast G,South Coast G,ESCG02-1_13.jpg,72373241,17,11.0,11.63,11.0,11.0,[11],11.0,19.0,221.0,"[1, 1, 2, 5, 6, 8, 9, 9, 10, 11, 11, 11, 11, 13, 14, 14, 18, 31, 36]",8.0,15.0,0.0,5.0,0.0,35.0,1.0,20.0
179,South Coast G,South Coast G,ESCG02-1_19.jpg,72373250,35,30.5,29.9,29.0,35.0,"[29, 30, 31, 35]",31.25,20.0,598.0,"[1, 14, 21, 23, 26, 28, 29, 29, 30, 30, 31, 31, 32, 35, 35, 36, 37, 39, 42, 49]",28.0,33.0,0.0,5.0,0.0,33.0,0.0,20.0
180,South Coast G,South Coast G,ESCG02-1_26.jpg,72373260,4,3.0,2.9,2.0,2.0,[2],2.0,20.0,58.0,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5]",4.0,4.0,0.0,5.0,0.0,1.0,1.0,20.0
181,South Coast G,South Coast G,ESCG02-1_39.jpg,72373278,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
182,South Coast G,South Coast G,ESCG02-2_08.jpg,72373284,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
183,South Coast G,South Coast G,ESCG02-2_20.jpg,72373289,0,1.0,1.0,1.0,1.0,[1],1.0,2.0,2.0,"[1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0
184,South Coast G,South Coast G,ESCG02-2_32.jpg,72373305,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0
185,South Coast G,South Coast G,ESCG02-2_38.jpg,72373315,8,6.0,5.65,6.0,6.0,[6],6.0,17.0,96.0,"[1, 2, 3, 4, 4, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8]",4.0,7.0,0.0,5.0,0.0,12.0,5.0,17.0
186,South Coast G,South Coast G,ESCG02-2_42.jpg,72373321,20,15.0,14.84,19.0,19.0,[19],19.0,19.0,282.0,"[4, 8, 9, 10, 11, 12, 12, 13, 14, 15, 16, 18, 18, 19, 19, 19, 21, 22, 22]",5.0,20.0,0.0,5.0,0.0,19.0,2.0,20.0
187,South Coast G,South Coast G,ESCG02-2_53.jpg,72373336,13,6.5,7.17,1.0,1.0,[1],1.0,18.0,129.0,"[1, 1, 1, 2, 2, 4, 5, 5, 6, 7, 9, 10, 11, 11, 13, 13, 14, 14]",9.0,10.0,0.0,5.0,0.0,5.0,4.0,18.0
188,South Coast G,South Coast G,ESCG02-2_57.jpg,72373342,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0
189,South Coast G,South Coast G,ESCG02-2_63.jpg,72373348,1,1.0,1.25,1.0,1.0,[1],1.0,16.0,20.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",2.0,1.0,0.0,5.0,0.0,14.0,5.0,16.0
190,South Coast H,South Coast H,ESCH01-1_28.jpg,72337802,4,4.0,3.76,4.0,4.0,[4],4.0,21.0,79.0,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5]",4.0,4.0,0.0,5.0,0.0,0.0,1.0,21.0
191,South Coast H,South Coast H,ESCH01-2_122.jpg,72337813,1,1.0,1.12,1.0,1.0,[1],1.0,17.0,19.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",2.0,1.0,0.0,5.0,0.0,14.0,4.0,17.0
192,South Coast H,South Coast H,ESCH01-2_128.jpg,72337819,21,7.0,10.89,5.0,15.0,"[5, 6, 7, 15]",8.25,18.0,196.0,"[1, 2, 3, 4, 5, 5, 6, 6, 7, 7, 8, 14, 15, 15, 17, 21, 27, 33]",14.0,16.0,0.0,5.0,0.0,20.0,2.0,19.0
193,South Coast H,South Coast H,ESCH01-2_152.jpg,72337826,2,2.0,2.14,2.0,2.0,[2],2.0,14.0,30.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3]",2.0,2.0,0.0,5.0,0.0,2.0,7.0,14.0
194,South Coast H,South Coast H,ESCH01-2_180.jpg,72337834,3,1.0,1.23,1.0,1.0,[1],1.0,13.0,16.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",2.0,1.0,0.0,5.0,0.0,11.0,8.0,13.0
195,South Coast H,South Coast H,ESCH01-2_181.jpg,72337835,1,1.0,1.33,1.0,1.0,[1],1.0,6.0,8.0,"[1, 1, 1, 1, 2, 2]",1.0,1.0,0.0,5.0,0.0,3.0,14.0,7.0
196,South Coast H,South Coast H,ESCH01-2_215.jpg,72337847,1,1.5,1.5,1.0,2.0,"[1, 2]",1.5,2.0,3.0,"[1, 2]",0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0
197,South Coast H,South Coast H,ESCH01-2_216.jpg,72337848,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
198,South Coast H,South Coast H,ESCH01-2_248.jpg,72337854,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
199,South Coast H,South Coast H,ESCH01-2_370.jpg,72337871,11,11.0,9.71,11.0,11.0,[11],11.0,21.0,204.0,"[2, 4, 4, 7, 8, 8, 9, 9, 10, 10, 11, 11, 11, 11, 11, 11, 11, 12, 12, 13, 19]",7.0,11.0,0.0,5.0,0.0,12.0,0.0,21.0
200,South Coast H,South Coast H,ESCH01-3_185.jpg,72337926,3,1.0,1.73,1.0,1.0,[1],1.0,15.0,26.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 8]",3.0,2.0,0.0,5.0,0.0,0.0,2.0,19.0
201,South Coast H,South Coast H,ESCH01-3_293.jpg,72337933,1,1.0,1.37,1.0,1.0,[1],1.0,19.0,26.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]",2.0,1.0,0.0,5.0,0.0,21.0,4.0,19.0
202,South Coast H,South Coast H,ESCH01-3_365.jpg,72337937,6,4.0,3.62,3.0,4.0,"[3, 4]",3.5,13.0,47.0,"[1, 1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6]",5.0,5.0,0.0,5.0,0.0,7.0,8.0,13.0
203,South Coast H,South Coast H,ESCH01-3_37.jpg,72337938,9,4.0,4.72,2.0,4.0,"[2, 4]",3.0,18.0,85.0,"[1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 6, 6, 7, 7, 8, 9, 11]",6.0,7.0,0.0,5.0,0.0,5.0,3.0,18.0
204,South Coast H,South Coast H,ESCH01-3_71.jpg,72337953,2,4.0,4.0,4.0,4.0,[4],4.0,3.0,12.0,"[4, 4, 4]",3.0,1.0,0.0,5.0,0.0,7.0,18.0,3.0
205,South Coast H,South Coast H,ESCH02-1_112.jpg,72337968,20,17.5,17.4,14.0,21.0,"[14, 20, 21]",18.333333333333332,20.0,348.0,"[11, 12, 14, 14, 14, 14, 16, 16, 16, 17, 18, 20, 20, 20, 20, 21, 21, 21, 21, 22]",18.0,20.0,0.0,5.0,0.0,18.0,0.0,21.0
206,South Coast H,South Coast H,ESCH02-1_141.jpg,72337980,11,9.0,9.64,9.0,9.0,[9],9.0,22.0,212.0,"[5, 6, 6, 7, 8, 8, 9, 9, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 14, 15, 15]",5.0,10.0,0.0,5.0,0.0,12.0,0.0,23.0
207,South Coast H,South Coast H,ESCH02-1_15.jpg,72337989,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
208,South Coast H,South Coast H,ESCH02-1_233.jpg,72338030,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
209,South Coast H,South Coast H,ESCH02-1_235.jpg,72338032,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
210,South Coast H,South Coast H,ESCH02-1_241.jpg,72338038,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,22.0,0.0
211,South Coast H,South Coast H,ESCH02-1_243.jpg,72338040,0,1.0,1.0,1.0,1.0,[1],1.0,3.0,3.0,"[1, 1, 1]",0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0
212,South Coast H,South Coast H,ESCH02-1_246.jpg,72338043,2,1.0,1.2,1.0,1.0,[1],1.0,15.0,18.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",2.0,1.0,0.0,5.0,0.0,13.0,7.0,15.0
213,South Coast H,South Coast H,ESCH02-1_296.jpg,72338081,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
214,South Coast H,South Coast H,ESCH02-1_318.jpg,72338100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,21.0,0.0
215,South Coast H,South Coast H,ESCH02-1_350.jpg,72338126,2,2.0,1.85,2.0,2.0,[2],2.0,20.0,37.0,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",2.0,2.0,0.0,5.0,0.0,2.0,0.0,21.0
216,South Coast H,South Coast H,ESCH02-1_382.jpg,72338147,0,1.5,1.5,1.0,2.0,"[1, 2]",1.5,2.0,3.0,"[1, 2]",0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0
