,subspecies,island,site_name,subject_group,image_name,subject_id,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment,median_count,mean_count,mode_count,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
365,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_14.jpg,72340557,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
366,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_18.jpg,72340564,Y,0,1,0,0,1,Good,Hard,0,1.0,1.6,1.0,5.0,8.0,"[1, 1, 1, 2, 3]",0.0,1.0,0.0,5.0,0,3.0
367,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_19.jpg,72340565,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
368,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_30.jpg,72340589,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
369,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_33.jpg,72340594,Y,0,1,0,0,1,Good,Visible,0,2.0,1.7,2.0,10.0,17.0,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0,0.0,5.0,0,0.0
370,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_41.jpg,72340609,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,14.0,14.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,0.0,5.0,0,9.0
371,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_43.jpg,72340613,Y,0,0,2,0,2,Good,Visible,0,2.0,1.8,2.0,15.0,27.0,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0,0.0,5.0,0,0.0
372,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_45.jpg,72340617,Y,0,0,4,0,4,Good,Visible,consensus: 4 others,3.0,3.08,3.0,12.0,37.0,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4]",2.0,3.0,0.0,5.0,0,5.0
373,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_47.jpg,72340621,Y,0,0,1,0,1,Good,Hard,0,1.0,1.14,1.0,7.0,8.0,"[1, 1, 1, 1, 1, 1, 2]",1.0,1.0,0.0,5.0,0,3.0
374,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_52.jpg,72340632,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
375,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_54.jpg,72340641,Y,0,1,0,0,1,Bad,Hard,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
376,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_56.jpg,72340647,Y,0,1,0,0,1,Good,Visible,0,1.0,1.11,1.0,19.0,21.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",2.0,1.0,0.0,5.0,0,15.0
377,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_58.jpg,72340652,Y,0,1,0,0,1,Good,Visible,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
378,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_61.jpg,72340657,Y,0,0,0,1,0,Good,Visible,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
379,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_65.jpg,72340662,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
380,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_114.jpg,72340774,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
381,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_131.jpg,72340808,Y,0,0,0,1,0,Good,Visible,0,1.0,1.07,1.0,15.0,16.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.0,1.0,0.0,5.0,0,11.0
382,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_147.jpg,72340833,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
383,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_148.jpg,72340835,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
384,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_150.jpg,72340838,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,10.0,10.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,5.0
385,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_153.jpg,72340843,Y,0,0,3,0,3,Good,Visible,consensus: 3 males no lek,3.0,3.0,3.0,20.0,60.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0,0.0,5.0,0,0.0
386,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_180.jpg,72340880,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
387,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_201.jpg,72340891,Y,0,1,1,0,2,Good,Visible,0,2.0,1.95,2.0,19.0,37.0,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.0,2.0,0.0,5.0,0,1.0
388,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_232.jpg,72340918,Y,0,1,1,0,2,Good,Visible,0,1.0,1.52,1.0,21.0,32.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 7]",3.0,2.0,0.0,5.0,0,0.0
389,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_260.jpg,72340928,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
390,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_45.jpg,72340956,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
391,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_48.jpg,72340963,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
392,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_64.jpg,72340987,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
393,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_69.jpg,72340992,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
394,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_70.jpg,72340994,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
395,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_71.jpg,72340996,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
396,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_72.jpg,72340998,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
397,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_84.jpg,72341020,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
398,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_88.jpg,72341027,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
399,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_90.jpg,72341031,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
400,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_172.jpg,72341069,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
401,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_254.jpg,72341083,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
402,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_286.jpg,72341093,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,14.0,14.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,9.0
403,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_344.jpg,72341106,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
404,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_396.jpg,72341112,Y,0,0,1,0,1,Bad,Visible,0,1.0,1.06,1.0,16.0,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.0,1.0,0.0,5.0,0,11.0
405,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_430.jpg,72341123,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
406,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_457.jpg,72341128,Y,0,3,0,0,3,Good,Visible,0,3.0,2.62,3.0,21.0,55.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",3.0,3.0,0.0,5.0,0,1.0
407,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_458.jpg,72341129,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
408,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_490.jpg,72341140,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
409,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_511.jpg,72341155,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
410,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_522.jpg,72341166,Y,0,2,1,0,3,Good,Visible,0,2.0,2.12,3.0,16.0,34.0,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]",3.0,2.0,0.0,5.0,0,0.0
411,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_528.jpg,72341172,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
412,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_531.jpg,72341175,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
413,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_542.jpg,72341179,Y,0,0,0,2,0,Good,Visible,0,2.0,2.43,2.0,7.0,17.0,"[1, 1, 2, 2, 2, 3, 6]",2.0,2.0,0.0,5.0,0,2.0
414,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_559.jpg,72341196,Y,0,0,1,0,1,Good,Visible,0,1.0,1.21,1.0,14.0,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",0.0,1.0,0.0,5.0,0,12.0
415,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_585.jpg,72341216,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,15.0,15.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,10.0
416,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_613.jpg,72341230,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
417,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_85.jpg,72341231,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
418,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_100.jpg,72341236,Y,0,5,0,0,5,Good,Visible,0,5.0,4.85,5.0,20.0,97.0,"[4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6]",5.0,5.0,0.0,5.0,0,2.0
419,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_102.jpg,72341238,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
420,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_107.jpg,72341243,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
421,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_140.jpg,72341273,Y,0,0,3,0,3,Good,Hard,0,2.0,2.0,2.0,12.0,24.0,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.0,2.0,0.0,5.0,0,1.0
422,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_205.jpg,72341302,Y,1,1,10,0,12,Good,Visible,0,10.0,9.95,8.0,20.0,199.0,"[5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 13, 17]",12.0,12.0,0.0,5.0,0,6.0
423,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_206.jpg,72341303,Y,0,0,0,1,0,Good,Visible,0,1.0,1.25,1.0,4.0,5.0,"[1, 1, 1, 2]",0.0,1.0,0.0,5.0,0,0.0
424,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_230.jpg,72341308,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
425,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_53.jpg,72341328,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
426,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_76.jpg,72341347,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
427,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_87.jpg,72341358,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
428,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_109.jpg,72341374,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
429,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_119.jpg,72341381,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
430,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_127.jpg,72341387,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
431,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_146.jpg,72341400,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
432,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_147.jpg,72341401,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
433,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_15.jpg,72341404,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
434,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_155.jpg,72341406,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,20.0,20.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,0.0,5.0,0,15.0
435,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_156.jpg,72341407,Y,0,1,0,0,1,Good,Visible,0,1.0,1.0,1.0,22.0,22.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,0.0,5.0,0,17.0
436,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_25.jpg,72341422,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
437,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_34.jpg,72341427,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,21.0,21.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,0.0,5.0,0,16.0
438,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_37.jpg,72341430,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
439,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_43.jpg,72341431,Y,0,0,1,0,1,Good,Hard,0,1.0,1.0,1.0,6.0,6.0,"[1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,1.0
440,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_45.jpg,72341433,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
441,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_83.jpg,72341453,Y,0,1,4,1,5,Good,Visible,0,6.0,5.71,6.0,21.0,120.0,"[4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7]",4.0,6.0,0.0,5.0,0,4.0
442,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_04.jpg,72341468,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
443,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_05.jpg,72341469,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
444,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_127.jpg,72341485,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
445,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_146.jpg,72341497,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
446,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_183.jpg,72341525,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
447,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_185.jpg,72341527,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
448,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_208.jpg,72341545,Y,1,0,3,0,4,Bad,Visible,0,4.0,3.94,4.0,18.0,71.0,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,4.0,0.0,5.0,0,1.0
449,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_220.jpg,72341559,Y,0,0,1,0,1,Good,Visible,0,1.0,1.25,1.0,20.0,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5]",0.0,1.0,0.0,5.0,0,20.0
450,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_233.jpg,72341570,Y,0,0,1,0,1,Good,Visible,0,1.0,1.33,1.0,9.0,12.0,"[1, 1, 1, 1, 1, 1, 1, 1, 4]",0.0,1.0,0.0,5.0,0,7.0
451,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_243.jpg,72341576,Y,0,0,3,1,3,Good,Hard,0,1.0,1.53,1.0,15.0,23.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 4]",2.0,2.0,0.0,5.0,0,2.0
452,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_251.jpg,72341585,Y,0,0,1,0,1,Good,Hard,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
453,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_269.jpg,72341593,Y,0,0,5,0,5,Bad,Visible,0,4.0,5.05,5.0,19.0,96.0,"[2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 8, 8, 10, 13]",7.0,7.0,0.0,5.0,0,9.0
454,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_59.jpg,72341609,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
455,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_93.jpg,72341627,Y,0,1,0,0,1,Good,Visible,0,1.0,1.05,1.0,22.0,23.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",2.0,1.0,0.0,5.0,0,18.0
