,dbscan_count,dbscan_noise,dbscan_silouette_score,image_name,eps,min_samples,dbscan_BIC_score
10,2,25,0.3723810684858189,ESCH01-3_291.jpg,0.1,8,
11,2,26,0.34250959170199147,ESCH01-3_291.jpg,0.1,10,
12,3,4,0.8015628500818203,ESCH01-3_291.jpg,0.2,3,
13,3,4,0.8015628500818203,ESCH01-3_291.jpg,0.2,5,
14,2,11,0.7500455493933251,ESCH01-3_291.jpg,0.2,8,
15,2,11,0.7500455493933251,ESCH01-3_291.jpg,0.2,10,
16,3,3,0.8338035294335541,ESCH01-3_291.jpg,0.3,3,
17,3,3,0.8338035294335541,ESCH01-3_291.jpg,0.3,5,
18,2,10,0.7827050792305793,ESCH01-3_291.jpg,0.3,8,
19,2,10,0.7827050792305793,ESCH01-3_291.jpg,0.3,10,
20,3,3,0.8338035294335541,ESCH01-3_291.jpg,0.4,3,
21,3,3,0.8338035294335541,ESCH01-3_291.jpg,0.4,5,
22,2,10,0.7827050792305793,ESCH01-3_291.jpg,0.4,8,
23,2,10,0.7827050792305793,ESCH01-3_291.jpg,0.4,10,
24,3,3,0.8338035294335541,ESCH01-3_291.jpg,0.5,3,
25,3,3,0.8338035294335541,ESCH01-3_291.jpg,0.5,5,
26,2,10,0.7827050792305793,ESCH01-3_291.jpg,0.5,8,
27,2,10,0.7827050792305793,ESCH01-3_291.jpg,0.5,10,
0,1,23,,ESCH01-3_40.jpg,0.01,3,
1,0,26,,ESCH01-3_40.jpg,0.01,5,
2,0,26,,ESCH01-3_40.jpg,0.01,8,
3,0,26,,ESCH01-3_40.jpg,0.01,10,
4,1,12,,ESCH01-3_40.jpg,0.05,3,
5,1,13,,ESCH01-3_40.jpg,0.05,5,
6,1,13,,ESCH01-3_40.jpg,0.05,8,
7,1,13,,ESCH01-3_40.jpg,0.05,10,
8,2,9,0.44425527240708623,ESCH01-3_40.jpg,0.1,3,
9,1,12,,ESCH01-3_40.jpg,0.1,5,
10,1,12,,ESCH01-3_40.jpg,0.1,8,
11,1,12,,ESCH01-3_40.jpg,0.1,10,
12,3,5,0.6499318359135239,ESCH01-3_40.jpg,0.2,3,
13,1,11,,ESCH01-3_40.jpg,0.2,5,
14,1,11,,ESCH01-3_40.jpg,0.2,8,
15,1,11,,ESCH01-3_40.jpg,0.2,10,
16,3,5,0.6499318359135239,ESCH01-3_40.jpg,0.3,3,
17,1,11,,ESCH01-3_40.jpg,0.3,5,
18,1,11,,ESCH01-3_40.jpg,0.3,8,
19,1,11,,ESCH01-3_40.jpg,0.3,10,
20,3,5,0.6499318359135239,ESCH01-3_40.jpg,0.4,3,
21,1,11,,ESCH01-3_40.jpg,0.4,5,
22,1,11,,ESCH01-3_40.jpg,0.4,8,
23,1,11,,ESCH01-3_40.jpg,0.4,10,
24,3,5,0.6499318359135239,ESCH01-3_40.jpg,0.5,3,
25,1,11,,ESCH01-3_40.jpg,0.5,5,
26,1,11,,ESCH01-3_40.jpg,0.5,8,
27,1,11,,ESCH01-3_40.jpg,0.5,10,
0,4,72,-0.6252928888782859,ESCH02-1_173.jpg,0.01,3,
1,0,84,,ESCH02-1_173.jpg,0.01,5,
2,0,84,,ESCH02-1_173.jpg,0.01,8,
3,0,84,,ESCH02-1_173.jpg,0.01,10,
4,4,24,0.34193184531485704,ESCH02-1_173.jpg,0.05,3,
5,3,28,0.3755537396150886,ESCH02-1_173.jpg,0.05,5,
6,3,37,0.1777366072520028,ESCH02-1_173.jpg,0.05,8,
7,3,45,0.005513909395809411,ESCH02-1_173.jpg,0.05,10,
8,4,15,0.5468601842986827,ESCH02-1_173.jpg,0.1,3,
9,3,19,0.5477059737042075,ESCH02-1_173.jpg,0.1,5,
10,3,19,0.5477059737042075,ESCH02-1_173.jpg,0.1,8,
11,3,20,0.5313166705616448,ESCH02-1_173.jpg,0.1,10,
12,2,9,0.8225450128437899,ESCH02-1_173.jpg,0.2,3,
13,3,9,0.7371045024439807,ESCH02-1_173.jpg,0.2,5,
14,3,9,0.7371045024439807,ESCH02-1_173.jpg,0.2,8,
15,3,10,0.7174132284330766,ESCH02-1_173.jpg,0.2,10,
16,2,8,0.850086561169468,ESCH02-1_173.jpg,0.3,3,
17,2,8,0.850086561169468,ESCH02-1_173.jpg,0.3,5,
18,2,8,0.850086561169468,ESCH02-1_173.jpg,0.3,8,
19,2,8,0.850086561169468,ESCH02-1_173.jpg,0.3,10,
20,3,4,0.832478669429741,ESCH02-1_173.jpg,0.4,3,
21,2,8,0.850086561169468,ESCH02-1_173.jpg,0.4,5,
22,2,8,0.850086561169468,ESCH02-1_173.jpg,0.4,8,
23,2,8,0.850086561169468,ESCH02-1_173.jpg,0.4,10,
24,3,4,0.832478669429741,ESCH02-1_173.jpg,0.5,3,
25,2,8,0.850086561169468,ESCH02-1_173.jpg,0.5,5,
26,2,8,0.850086561169468,ESCH02-1_173.jpg,0.5,8,
27,2,8,0.850086561169468,ESCH02-1_173.jpg,0.5,10,
0,2,38,-0.005124802585831918,ESCH02-1_174.jpg,0.01,3,
1,0,49,,ESCH02-1_174.jpg,0.01,5,
2,0,49,,ESCH02-1_174.jpg,0.01,8,
3,0,49,,ESCH02-1_174.jpg,0.01,10,
4,2,9,0.6406245446576734,ESCH02-1_174.jpg,0.05,3,
5,2,13,0.4831721192209542,ESCH02-1_174.jpg,0.05,5,
6,2,15,0.4043642637884464,ESCH02-1_174.jpg,0.05,8,
7,2,19,0.2480311931988969,ESCH02-1_174.jpg,0.05,10,
8,2,4,0.8319819371732174,ESCH02-1_174.jpg,0.1,3,
9,2,5,0.7926358179187608,ESCH02-1_174.jpg,0.1,5,
10,2,5,0.7926358179187608,ESCH02-1_174.jpg,0.1,8,
11,2,5,0.7926358179187608,ESCH02-1_174.jpg,0.1,10,
12,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.2,3,
13,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.2,5,
14,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.2,8,
15,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.2,10,
16,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.3,3,
17,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.3,5,
18,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.3,8,
19,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.3,10,
20,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.4,3,
21,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.4,5,
22,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.4,8,
23,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.4,10,
24,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.5,3,
25,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.5,5,
26,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.5,8,
27,2,1,0.9591738667383657,ESCH02-1_174.jpg,0.5,10,
0,0,22,,ESCH02-1_207.jpg,0.01,3,
1,0,22,,ESCH02-1_207.jpg,0.01,5,
2,0,22,,ESCH02-1_207.jpg,0.01,8,
3,0,22,,ESCH02-1_207.jpg,0.01,10,
4,1,15,,ESCH02-1_207.jpg,0.05,3,
5,1,15,,ESCH02-1_207.jpg,0.05,5,
6,0,22,,ESCH02-1_207.jpg,0.05,8,
7,0,22,,ESCH02-1_207.jpg,0.05,10,
8,1,10,,ESCH02-1_207.jpg,0.1,3,
9,1,10,,ESCH02-1_207.jpg,0.1,5,
10,1,10,,ESCH02-1_207.jpg,0.1,8,
11,1,12,,ESCH02-1_207.jpg,0.1,10,
12,1,7,,ESCH02-1_207.jpg,0.2,3,
13,1,7,,ESCH02-1_207.jpg,0.2,5,
14,1,7,,ESCH02-1_207.jpg,0.2,8,
15,1,7,,ESCH02-1_207.jpg,0.2,10,
16,1,6,,ESCH02-1_207.jpg,0.3,3,
17,1,6,,ESCH02-1_207.jpg,0.3,5,
18,1,6,,ESCH02-1_207.jpg,0.3,8,
19,1,6,,ESCH02-1_207.jpg,0.3,10,
20,1,5,,ESCH02-1_207.jpg,0.4,3,
21,1,5,,ESCH02-1_207.jpg,0.4,5,
22,1,6,,ESCH02-1_207.jpg,0.4,8,
23,1,6,,ESCH02-1_207.jpg,0.4,10,
24,1,4,,ESCH02-1_207.jpg,0.5,3,
25,1,4,,ESCH02-1_207.jpg,0.5,5,
26,1,4,,ESCH02-1_207.jpg,0.5,8,
27,1,4,,ESCH02-1_207.jpg,0.5,10,
0,0,28,,ESCH02-1_264.jpg,0.01,3,
1,0,28,,ESCH02-1_264.jpg,0.01,5,
2,0,28,,ESCH02-1_264.jpg,0.01,8,
3,0,28,,ESCH02-1_264.jpg,0.01,10,
4,1,12,,ESCH02-1_264.jpg,0.05,3,
5,2,12,-0.08202814672691557,ESCH02-1_264.jpg,0.05,5,
6,1,20,,ESCH02-1_264.jpg,0.05,8,
7,0,28,,ESCH02-1_264.jpg,0.05,10,
8,1,4,,ESCH02-1_264.jpg,0.1,3,
9,1,4,,ESCH02-1_264.jpg,0.1,5,
10,1,5,,ESCH02-1_264.jpg,0.1,8,
11,1,5,,ESCH02-1_264.jpg,0.1,10,
12,1,2,,ESCH02-1_264.jpg,0.2,3,
13,1,2,,ESCH02-1_264.jpg,0.2,5,
14,1,2,,ESCH02-1_264.jpg,0.2,8,
15,1,2,,ESCH02-1_264.jpg,0.2,10,
16,1,2,,ESCH02-1_264.jpg,0.3,3,
17,1,2,,ESCH02-1_264.jpg,0.3,5,
18,1,2,,ESCH02-1_264.jpg,0.3,8,
19,1,2,,ESCH02-1_264.jpg,0.3,10,
20,1,2,,ESCH02-1_264.jpg,0.4,3,
21,1,2,,ESCH02-1_264.jpg,0.4,5,
22,1,2,,ESCH02-1_264.jpg,0.4,8,
23,1,2,,ESCH02-1_264.jpg,0.4,10,
24,1,2,,ESCH02-1_264.jpg,0.5,3,
25,1,2,,ESCH02-1_264.jpg,0.5,5,
26,1,2,,ESCH02-1_264.jpg,0.5,8,
27,1,2,,ESCH02-1_264.jpg,0.5,10,
0,0,42,,ESCH02-1_278.jpg,0.01,3,
1,0,42,,ESCH02-1_278.jpg,0.01,5,
2,0,42,,ESCH02-1_278.jpg,0.01,8,
3,0,42,,ESCH02-1_278.jpg,0.01,10,
4,4,14,0.046548283533464144,ESCH02-1_278.jpg,0.05,3,
5,1,30,,ESCH02-1_278.jpg,0.05,5,
6,0,42,,ESCH02-1_278.jpg,0.05,8,
7,0,42,,ESCH02-1_278.jpg,0.05,10,
8,2,8,0.756716823909038,ESCH02-1_278.jpg,0.1,3,
9,2,8,0.756716823909038,ESCH02-1_278.jpg,0.1,5,
10,2,10,0.6143353608603401,ESCH02-1_278.jpg,0.1,8,
11,2,13,0.4536523709867688,ESCH02-1_278.jpg,0.1,10,
12,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.2,3,
13,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.2,5,
14,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.2,8,
15,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.2,10,
16,3,2,0.8537142580826963,ESCH02-1_278.jpg,0.3,3,
17,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.3,5,
18,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.3,8,
19,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.3,10,
20,3,2,0.8537142580826963,ESCH02-1_278.jpg,0.4,3,
21,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.4,5,
22,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.4,8,
23,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.4,10,
24,3,0,0.9018373056803425,ESCH02-1_278.jpg,0.5,3,
25,3,0,0.9018373056803425,ESCH02-1_278.jpg,0.5,5,
26,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.5,8,
27,2,6,0.9018373056803425,ESCH02-1_278.jpg,0.5,10,
0,16,223,-0.5725953912839683,ESCH02-1_323.jpg,0.01,3,
1,0,280,,ESCH02-1_323.jpg,0.01,5,
2,0,280,,ESCH02-1_323.jpg,0.01,8,
3,0,280,,ESCH02-1_323.jpg,0.01,10,
4,12,24,0.5912248211958748,ESCH02-1_323.jpg,0.05,3,
5,11,32,0.577166971493452,ESCH02-1_323.jpg,0.05,5,
6,12,57,0.48240446564449246,ESCH02-1_323.jpg,0.05,8,
7,12,69,0.41377908599019725,ESCH02-1_323.jpg,0.05,10,
8,10,6,0.7047934533344139,ESCH02-1_323.jpg,0.1,3,
9,10,8,0.700466629134382,ESCH02-1_323.jpg,0.1,5,
10,10,9,0.6980705381261005,ESCH02-1_323.jpg,0.1,8,
11,11,9,0.701562759574949,ESCH02-1_323.jpg,0.1,10,
12,8,2,0.6938985598850063,ESCH02-1_323.jpg,0.2,3,
13,8,2,0.6938985598850063,ESCH02-1_323.jpg,0.2,5,
14,8,2,0.6938985598850063,ESCH02-1_323.jpg,0.2,8,
15,8,2,0.6938985598850063,ESCH02-1_323.jpg,0.2,10,
16,5,2,0.5850513704111511,ESCH02-1_323.jpg,0.3,3,
17,5,2,0.5850513704111511,ESCH02-1_323.jpg,0.3,5,
18,5,2,0.5850513704111511,ESCH02-1_323.jpg,0.3,8,
19,5,2,0.5850513704111511,ESCH02-1_323.jpg,0.3,10,
20,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.4,3,
21,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.4,5,
22,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.4,8,
23,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.4,10,
24,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.5,3,
25,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.5,5,
26,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.5,8,
27,4,2,0.7107397349845382,ESCH02-1_323.jpg,0.5,10,
0,1,59,,ESCH02-1_324.jpg,0.01,3,
1,0,62,,ESCH02-1_324.jpg,0.01,5,
2,0,62,,ESCH02-1_324.jpg,0.01,8,
3,0,62,,ESCH02-1_324.jpg,0.01,10,
4,5,36,-0.11186805260545227,ESCH02-1_324.jpg,0.05,3,
5,2,46,-0.04781031764748316,ESCH02-1_324.jpg,0.05,5,
6,0,62,,ESCH02-1_324.jpg,0.05,8,
7,0,62,,ESCH02-1_324.jpg,0.05,10,
8,5,15,0.44010071968246606,ESCH02-1_324.jpg,0.1,3,
9,5,18,0.3643994849467203,ESCH02-1_324.jpg,0.1,5,
10,1,44,,ESCH02-1_324.jpg,0.1,8,
11,1,44,,ESCH02-1_324.jpg,0.1,10,
12,4,7,0.7229604242531792,ESCH02-1_324.jpg,0.2,3,
13,4,7,0.7229604242531792,ESCH02-1_324.jpg,0.2,5,
14,4,7,0.7229604242531792,ESCH02-1_324.jpg,0.2,8,
15,3,16,0.6270385841865422,ESCH02-1_324.jpg,0.2,10,
16,4,4,0.7823133135861692,ESCH02-1_324.jpg,0.3,3,
17,4,4,0.7823133135861692,ESCH02-1_324.jpg,0.3,5,
18,4,4,0.7823133135861692,ESCH02-1_324.jpg,0.3,8,
19,3,15,0.673530846250604,ESCH02-1_324.jpg,0.3,10,
20,4,2,0.8413680268349113,ESCH02-1_324.jpg,0.4,3,
21,4,4,0.7823133135861692,ESCH02-1_324.jpg,0.4,5,
22,4,4,0.7823133135861692,ESCH02-1_324.jpg,0.4,8,
23,3,14,0.6985077568430109,ESCH02-1_324.jpg,0.4,10,
24,4,2,0.8413680268349113,ESCH02-1_324.jpg,0.5,3,
25,4,2,0.8413680268349113,ESCH02-1_324.jpg,0.5,5,
26,4,2,0.8413680268349113,ESCH02-1_324.jpg,0.5,8,
27,4,2,0.8413680268349113,ESCH02-1_324.jpg,0.5,10,
0,0,62,,ESCH02-1_333.jpg,0.01,3,
1,0,62,,ESCH02-1_333.jpg,0.01,5,
2,0,62,,ESCH02-1_333.jpg,0.01,8,
3,0,62,,ESCH02-1_333.jpg,0.01,10,
4,5,34,-0.15613224262665523,ESCH02-1_333.jpg,0.05,3,
5,2,47,-0.35686555946147824,ESCH02-1_333.jpg,0.05,5,
6,0,62,,ESCH02-1_333.jpg,0.05,8,
7,0,62,,ESCH02-1_333.jpg,0.05,10,
8,3,20,0.355522745285548,ESCH02-1_333.jpg,0.1,3,
9,3,22,0.289643601931582,ESCH02-1_333.jpg,0.1,5,
10,3,29,0.0370806829516246,ESCH02-1_333.jpg,0.1,8,
11,1,47,,ESCH02-1_333.jpg,0.1,10,
12,3,2,0.8020280583646452,ESCH02-1_333.jpg,0.2,3,
13,3,5,0.741132041828329,ESCH02-1_333.jpg,0.2,5,
14,2,20,0.5578925202409931,ESCH02-1_333.jpg,0.2,8,
15,2,21,0.5041772705678623,ESCH02-1_333.jpg,0.2,10,
16,3,1,0.7397715974077643,ESCH02-1_333.jpg,0.3,3,
17,3,1,0.7397715974077643,ESCH02-1_333.jpg,0.3,5,
18,3,5,0.7368145337348434,ESCH02-1_333.jpg,0.3,8,
19,2,15,0.7789344288903677,ESCH02-1_333.jpg,0.3,10,
20,3,0,0.869622547189504,ESCH02-1_333.jpg,0.4,3,
21,3,0,0.869622547189504,ESCH02-1_333.jpg,0.4,5,
22,3,0,0.869622547189504,ESCH02-1_333.jpg,0.4,8,
23,3,0,0.869622547189504,ESCH02-1_333.jpg,0.4,10,
24,3,0,0.869622547189504,ESCH02-1_333.jpg,0.5,3,
25,3,0,0.869622547189504,ESCH02-1_333.jpg,0.5,5,
26,3,0,0.869622547189504,ESCH02-1_333.jpg,0.5,8,
27,3,0,0.869622547189504,ESCH02-1_333.jpg,0.5,10,
0,0,43,,ESCH02-1_337.jpg,0.01,3,
1,0,43,,ESCH02-1_337.jpg,0.01,5,
2,0,43,,ESCH02-1_337.jpg,0.01,8,
3,0,43,,ESCH02-1_337.jpg,0.01,10,
4,2,24,0.015009561360923853,ESCH02-1_337.jpg,0.05,3,
5,2,29,-0.15900800104655105,ESCH02-1_337.jpg,0.05,5,
6,0,43,,ESCH02-1_337.jpg,0.05,8,
7,0,43,,ESCH02-1_337.jpg,0.05,10,
8,4,15,0.15474802998066758,ESCH02-1_337.jpg,0.1,3,
9,1,25,,ESCH02-1_337.jpg,0.1,5,
10,1,26,,ESCH02-1_337.jpg,0.1,8,
11,1,26,,ESCH02-1_337.jpg,0.1,10,
12,4,3,0.7862582956339573,ESCH02-1_337.jpg,0.2,3,
13,3,7,0.8640904098165296,ESCH02-1_337.jpg,0.2,5,
14,1,19,,ESCH02-1_337.jpg,0.2,8,
15,1,19,,ESCH02-1_337.jpg,0.2,10,
16,4,1,0.7637673552656822,ESCH02-1_337.jpg,0.3,3,
17,4,2,0.7452627925760019,ESCH02-1_337.jpg,0.3,5,
18,1,19,,ESCH02-1_337.jpg,0.3,8,
19,1,19,,ESCH02-1_337.jpg,0.3,10,
20,4,1,0.7637673552656822,ESCH02-1_337.jpg,0.4,3,
21,4,1,0.7637673552656822,ESCH02-1_337.jpg,0.4,5,
22,1,19,,ESCH02-1_337.jpg,0.4,8,
23,1,19,,ESCH02-1_337.jpg,0.4,10,
24,4,0,0.8640904098165296,ESCH02-1_337.jpg,0.5,3,
25,4,0,0.8640904098165296,ESCH02-1_337.jpg,0.5,5,
26,1,19,,ESCH02-1_337.jpg,0.5,8,
27,1,19,,ESCH02-1_337.jpg,0.5,10,
0,8,179,-0.6194251557686944,ESCH02-1_339.jpg,0.01,3,
1,1,202,,ESCH02-1_339.jpg,0.01,5,
2,0,207,,ESCH02-1_339.jpg,0.01,8,
3,0,207,,ESCH02-1_339.jpg,0.01,10,
4,9,28,0.6414390680742601,ESCH02-1_339.jpg,0.05,3,
5,8,36,0.6105752395876614,ESCH02-1_339.jpg,0.05,5,
6,8,46,0.5247879408042609,ESCH02-1_339.jpg,0.05,8,
7,7,56,0.4705142331045675,ESCH02-1_339.jpg,0.05,10,
8,8,17,0.7494407939751767,ESCH02-1_339.jpg,0.1,3,
9,8,18,0.7475071970519744,ESCH02-1_339.jpg,0.1,5,
10,8,20,0.73104600847556,ESCH02-1_339.jpg,0.1,8,
11,8,21,0.7270178722904593,ESCH02-1_339.jpg,0.1,10,
12,7,13,0.7535533379540638,ESCH02-1_339.jpg,0.2,3,
13,7,13,0.7535533379540638,ESCH02-1_339.jpg,0.2,5,
14,7,13,0.7535533379540638,ESCH02-1_339.jpg,0.2,8,
15,7,13,0.7535533379540638,ESCH02-1_339.jpg,0.2,10,
16,7,10,0.6521528508861472,ESCH02-1_339.jpg,0.3,3,
17,6,13,0.6469207049467425,ESCH02-1_339.jpg,0.3,5,
18,6,13,0.6469207049467425,ESCH02-1_339.jpg,0.3,8,
19,6,13,0.6469207049467425,ESCH02-1_339.jpg,0.3,10,
20,6,7,0.6851545727304248,ESCH02-1_339.jpg,0.4,3,
21,6,9,0.6685561757674786,ESCH02-1_339.jpg,0.4,5,
22,6,9,0.6685561757674786,ESCH02-1_339.jpg,0.4,8,
23,6,9,0.6685561757674786,ESCH02-1_339.jpg,0.4,10,
24,6,6,0.6916908507777471,ESCH02-1_339.jpg,0.5,3,
25,6,6,0.6916908507777471,ESCH02-1_339.jpg,0.5,5,
26,6,6,0.6916908507777471,ESCH02-1_339.jpg,0.5,8,
27,6,6,0.6916908507777471,ESCH02-1_339.jpg,0.5,10,
0,1,51,,ESCH02-1_355.jpg,0.01,3,
1,0,55,,ESCH02-1_355.jpg,0.01,5,
2,0,55,,ESCH02-1_355.jpg,0.01,8,
3,0,55,,ESCH02-1_355.jpg,0.01,10,
4,4,13,0.4157024028942423,ESCH02-1_355.jpg,0.05,3,
5,3,19,0.3394394459916046,ESCH02-1_355.jpg,0.05,5,
6,2,25,0.24267010319464682,ESCH02-1_355.jpg,0.05,8,
7,1,37,,ESCH02-1_355.jpg,0.05,10,
8,3,3,0.8751093490794811,ESCH02-1_355.jpg,0.1,3,
9,3,4,0.8341445863404927,ESCH02-1_355.jpg,0.1,5,
10,2,10,0.7806956441729259,ESCH02-1_355.jpg,0.1,8,
11,2,10,0.7806956441729259,ESCH02-1_355.jpg,0.1,10,
12,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.2,3,
13,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.2,5,
14,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.2,8,
15,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.2,10,
16,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.3,3,
17,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.3,5,
18,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.3,8,
19,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.3,10,
20,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.4,3,
21,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.4,5,
22,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.4,8,
23,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.4,10,
24,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.5,3,
25,3,2,0.9369213722330366,ESCH02-1_355.jpg,0.5,5,
26,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.5,8,
27,2,8,0.8589306996827548,ESCH02-1_355.jpg,0.5,10,
0,4,147,-0.2668358457346053,ESCH02-1_409.jpg,0.01,3,
1,1,158,,ESCH02-1_409.jpg,0.01,5,
2,0,163,,ESCH02-1_409.jpg,0.01,8,
3,0,163,,ESCH02-1_409.jpg,0.01,10,
4,6,27,0.5107297307474297,ESCH02-1_409.jpg,0.05,3,
5,6,32,0.4748024123186581,ESCH02-1_409.jpg,0.05,5,
6,5,54,0.3113442299277444,ESCH02-1_409.jpg,0.05,8,
7,4,74,0.31418756224056665,ESCH02-1_409.jpg,0.05,10,
8,5,7,0.7815015501627987,ESCH02-1_409.jpg,0.1,3,
9,5,7,0.7815015501627987,ESCH02-1_409.jpg,0.1,5,
10,5,9,0.7642072881301845,ESCH02-1_409.jpg,0.1,8,
11,5,10,0.7556973362480008,ESCH02-1_409.jpg,0.1,10,
12,4,6,0.8465176106878403,ESCH02-1_409.jpg,0.2,3,
13,4,6,0.8465176106878403,ESCH02-1_409.jpg,0.2,5,
14,4,6,0.8465176106878403,ESCH02-1_409.jpg,0.2,8,
15,4,6,0.8465176106878403,ESCH02-1_409.jpg,0.2,10,
16,4,6,0.8465176106878403,ESCH02-1_409.jpg,0.3,3,
